	location_id	location_name
2309	212608	Svetlinskii pegmatite quarry, Svetlyi, Plastovsky District, Chelyabinsk Oblast, Russia
2314	212615	Usui Pass, Annaka City, Gunma, Japan
2316	212618	High Rock Quarry, Monroe, Snohomish Co., Washington, USA
2318	212620	Jbel Rhassoul, Boulemane Province, Fès-Meknès, Morocco
2323	65171	KY 313 road cuts, Hardin Co., Kentucky, USA
2347	4899	Mossbay Mine, Bigrigg, Egremont, Copeland, Cumbria, England, UK
2350	147134	Corinna-Savage River district, Circular Head municipality, Tasmania, Australia
2355	203382	El Sol 3 deposit, Cajamarca, Cajamarca Province, Cajamarca, Peru
2360	24268	Youlgreave, Derbyshire, England, UK
2368	212943	Epping, Rockingham Co., New Hampshire, USA
2372	179938	Kuryu mine, Nagano, Japan
2390	130812	Etna Volcanic Complex, Catania Province, Sicily, Italy
2397	571	Sudbury District, Ontario, Canada
2429	212782	Anderson No. 2 Mica Mine, East Hampton, Middlesex Co., Connecticut, USA
2433	212792	Fissure Veins, Keweenaw Co., Michigan, USA
2435	32570	Todtnau, Black Forest, Baden-Württemberg, Germany
2447	212813	Lehota pod Vtáčnikom, Prievidza Co., Trenčín Region, Slovakia
2448	212814	Koudo, Ueda City, Nagano, Japan
2455	212822	Liruei-N, Kano, Nigeria
2463	208738	Lavic, San Bernardino Co., California, USA
2465	813	Nólsoy Island, Faroe Islands, Denmark
2470	180075	Nólsoy Quarry, Nólsoy Island, Faroe Islands, Denmark
2472	212845	Claim 11 Bench, El Dorado Creek Drainage, Bonanza Creek Drainage, Klondike River Drainage, Klondike Area, Dawson mining district, Yukon, Canada
2476	212850	Rasas e Cobalto Mines, Vila Mou, Viana do Castelo, Viana do Castelo, Portugal
2500	135061	Santa Isabel Mine, Santa Isabel district, San Pablo de Lípez, Sud Lípez Province, Potosí, Bolivia
2501	213657	Northern Gypsum workings, Piangil, Swan Hill Rural City, Victoria, Australia
2503	208793	Greenwater Range, Inyo Co., California, USA
2507	155551	Castelnau-de-Brassac, Tarn, Occitanie, France
2509	4002	New York, USA
2516	212905	Enterprise Mine, McTavish Township, Thunder Bay District, Ontario, Canada
2517	212906	Um Gheig Lead-Zinc Mine, Marsa Alam, Eastern Desert, Red Sea, Egypt
2530	20420	Gosshakhta Pt Mine, Nizhnii Tagil, Sverdlovsk Oblast, Russia
2531	193128	Mićići deposit, Boranja orefield, Podrinje District, Serbia
2533	17047	Hardway Mine, Mary Kathleen district, Rosebud Station, Cloncurry Shire, Queensland, Australia
2535	4048	Ohio, USA
2551	16361	Michoacan, Mexico
2555	20462	Sierra de las Cabras, Cancarix, Hellín, Albacete, Castile-La Mancha, Spain
2558	212307	Christoph Mine, Kaokoveld Plateau, Kunene Region, Namibia
8	192526	Hitra, Trøndelag, Norway
20	16421	Mizpah Mine, Tonopah, Tonopah District, San Antonio Mts, Nye Co., Nevada, USA
47	57423	Kleiner Mörchner, Mörchner area, Zemmgrund, Zillertal, North Tyrol, Tyrol, Austria
59	214373	Sava Caves, Jesenice, Upper Carniola Region, Slovenia
60	12551	Lake Valhalla Quarry, Montville Township, Morris Co., New Jersey, USA
62	100	Cow Flat, Torrington, Clive Co., New South Wales, Australia
67	214274	Delprat shaft, Block 12, Broken Hill Proprietary Mine, Broken Hill, Broken Hill district, Yancowinna Co., New South Wales, Australia
82	188546	Pamparato, Casotto Valley, Cuneo Province, Piedmont, Italy
85	209031	Kyuryu river, Unsan-gun, North Pyongan Province, North Korea
86	172168	Getty Oil's Boundary Overstripping, Shirley Basin District, Carbon Co., Wyoming, USA
87	208683	Big Oxide Mine, Mount Gordon, Gunpowder District, Mount Isa City Shire, Queensland, Australia
92	45203	Candelaria breccia pipe, Copper Mountain District, Shannon Mts, Greenlee Co., Arizona, USA
95	151	Australia
102	211653	Rózsa-hill, Nagybörzsöny, Szob District, Pest County, Hungary
109	49181	Cascade Pass area, Cascade Pass, Cascade District, Skagit Co., Washington, USA
115	58057	Slag dumps, Severinggraben, Johnsbach, Ennstaler Alpen, Styria, Austria
118	204831	Inuvik Region, Northwest Territories, Canada
120	188610	Davib West Farm 62, Karibib, Erongo Region, Namibia
129	58745	Quartz vein outcrops, Nöchling, Waldviertel, Lower Austria, Austria
134	123105	Luanshya Mine, Luanshya, Luanshya, Copperbelt, Zambia
149	192756	U obrázku quarry, Písek District, South Bohemian Region, Czech Republic
153	37116	Totenåsen, Østre Toten, Oppland, Norway
182	213287	Arnold Quarry, Haddam, Middlesex Co., Connecticut, USA
184	213289	Hazen quarry, Haddam, Middlesex Co., Connecticut, USA
186	131373	Connecticut Yankee atomic power plant, Haddam Neck, Haddam, Middlesex Co., Connecticut, USA
193	49466	Roure, Saint-Pierre-le-Chastel, Pontgibaud, Puy-de-Dôme, Auvergne-Rhône-Alpes, France
196	22581	Peaks of Flinders, Flinders Island, Furneaux Group, Flinders Municipality, Tasmania, Australia
199	126358	Jedľovec Mt south slope, Medzev, Košice Co., Košice Region, Slovakia
209	49491	Picuris Range, Glenwoody District, Taos Co., New Mexico, USA
222	219738	Uchkuduk area, Navoiy, Uzbekistan
223	259725	Kremenisko, Banská Štiavnica, Banská Štiavnica Co., Banská Bystrica Region, Slovakia
225	19857	Rosiers Mine, Pontgibaud, Puy-de-Dôme, Auvergne-Rhône-Alpes, France
228	29036	Ocampo Municipality, Chihuahua, Mexico
245	156037	Hanekleiva Nord, Sande, Vestfold, Norway
252	4494	Fairview Claim, Bear Canyon District, Doña Ana Co., New Mexico, USA
274	217516	Coal deposit, Handlová, Prievidza Co., Trenčín Region, Slovakia
275	102829	Ligon No. 3 Mine, Chula, Amelia Co., Virginia, USA
277	16815	Shimizu, Hayato, Kirishima City, Kagoshima, Japan
281	55662	Sunflower Mine, Maricopa County belt, Sunflower District, Mazatzal Mts, Maricopa Co., Arizona, USA
291	209344	Eibenthal, Almas Mts, Mehedinti, Romania
310	192990	Sandbalm, Voralp Valley, Göschenen Valley, Uri, Switzerland
341	25099	Greenhorn District, Greenhorn Mts, Kern Co., California, USA
358	214448	R. A. Kosnar #2 Prospect, Lake George, Park Co., Colorado, USA
365	25129	Elshitsa Mine, Elshitsa, Panagyurishte (Panagurishte) Obshtina, Pazardzhik Province, Bulgaria
367	204878	Otter Lake, Pontiac RCM, Outaouais, Québec, Canada
369	57903	Inverhuron, Kincardine Township, Bruce Co., Ontario, Canada
371	8754	Blue Diggings Mine, Rosiclare, Rosiclare District, Hardin Co., Illinois, USA
374	33335	Cottonwood Draw, Chaves Co., New Mexico, USA
386	47884	Murwinkel, Lungau, Salzburg, Austria
388	266829	Avarack & Nancothan Mine, Paul, Cornwall, England, UK
390	203533	Maniwaki-Gracefield district, Gracefield, La Vallée-de-la-Gatineau RCM, Outaouais, Québec, Canada
400	37469	Granite Mountain District, Granite Mountain, Tooele Co., Utah, USA
401	45663	Cat Spur Creek, Shoshone Co., Idaho, USA
434	156253	Tharandt, Dresden, Saxony, Germany
436	264356	Haddam Volunteer Fire Station, Higganum, Haddam, Middlesex Co., Connecticut, USA
437	29333	Reckibach, Binn, Binn Valley, Valais, Switzerland
450	213676	Mt. Popa, Kyaukpadaung Township, Meiktila District, Mandalay Region, Myanmar
453	687	Buena Esperanza Mine, Challacollo, El Tamarugal Province, Tarapacá, Chile
454	17074	La Noria Mine, San Pantaleón de la Noria, San Martín-Sabinas District, San Martín, Sombrerete Municipality, Zacatecas, Mexico
457	213689	Sir Bani Yas Island, Abu Dhabi Emirate, United Arab Emirates
463	213699	Temir Mt. quarry, Zauralovo, Chebarkulsky District, Chelyabinsk Oblast, Russia
466	213703	Surgat Mine, Quezi, Mohmand Agency, Khyber Pakhtunkhwa, Pakistan
473	213711	Choban-Kale mys, Morskoye Village, Sudak Area, Crimea, Russia
482	123612	Stará Kremnička, Žiar nad Hronom Co., Banská Bystrica Region, Slovakia
489	258791	Bouillé, Beaujeu, Rhône, Auvergne-Rhône-Alpes, France
505	45823	Pozzuoli, Phlegrean Fields, Naples, Campania, Italy
506	21248	McCormack Mine, Monteagle Township, Hastings Co., Ontario, Canada
507	213761	Garsebach, Triebischtal, Meißen, Saxony, Germany
509	217860	Strickland pegmatite, Collins Hill, Portland, Middlesex Co., Connecticut, USA
513	144140	Yanagi-shinden, Tsugawa, Aga-machi, Niigata, Japan
517	213778	São Sebastião do Maranhão, Minas Gerais, Brazil
520	213781	Altglück Mine, Bennerscheid, Uckerath, Bergisches Land, North Rhine-Westphalia, Germany
521	213782	Unnamed abandoned quarry, Lozovoye Village area, Simferopol area, Crimea, Russia
524	221980	Dhara, Bhuntar, Kullu District, Himachal Pradesh, India
525	115488	Eureka Group, Crystal Mountain Pegmatite District, Larimer Co., Colorado, USA
528	217892	Barkevikstranda, Barkevika, Barkevik area, Langesundsfjorden, Larvik, Vestfold, Norway
534	213805	Corundum occurrence, Træna Island, Træna, Nordland, Norway
549	213829	North Star Mine, Moyie, Fort Steele Mining Division, British Columbia, Canada
550	213831	Mt. Zahor, Fojnica, Central Bosnia Canton, Federation of Bosnia and Herzegovina, Bosnia and Herzegovina
554	33617	Snake Pit Mine, Mex-Tex Mine, Bingham, Hansonburg District, Socorro Co., New Mexico, USA
556	209747	Lake Wenatchee, Chelan Co., Washington, USA
570	213868	Timmelsjoch Pass, Hochgurgl, Gurgler valley, Ötz valley, North Tyrol, Tyrol, Austria
572	213875	Main iron deposit, Ejpovice, Rokycany District, Plzeň Region, Czech Republic
579	41854	Clemens Dome, Brazoria, Brazoria Co., Texas, USA
587	213901	Green River, Lincoln Co., Kentucky, USA
590	213908	Quetta district, Balochistan, Pakistan
591	213909	Lacona, Capoliveri, Elba Island, Livorno Province, Tuscany, Italy
593	213912	Gold shaft, Jílové u Držkova, Jablonec nad Nisou District, Liberec Region, Czech Republic
594	213913	Várfalvi-quarry, Darnó Hill, Sirok, Mátra Mts, Heves County, Hungary
595	213914	Macska-hill adit, Parádfürdő, Mátra Mts, Heves County, Hungary
597	110079	Golden Age, Jamestown District, Boulder Co., Colorado, USA
598	29600	Alte Stafel, Kriegalp Valley, Binn Valley, Valais, Switzerland
603	41893	Hintereggengraben, Pusarnitz, Reißeck group, Hohe Tauern, Carinthia, Austria
606	215120	Danguz village, Saratov Oblast, Russia
610	132014	Leirdalen, Lom, Oppland, Norway
619	25536	Twin Knobs No. 1 Mine, Murfreesboro, Pike Co., Arkansas, USA
621	213960	Tonb-e Bozorg, Hormozgan, Iran
629	213980	La Tungar deposit, La Tungar, Pehuenches department, Neuquén Province, Argentina
630	213981	Malal-hue, Malargüe Department, Mendoza Province, Argentina
635	32934	E18 roadcuts, Slevolden, Porsgrunn, Telemark, Norway
648	214010	Las Lajas, Picunches department, Neuquén Province, Argentina
651	58369	Alpine mine, Nightingale District, Pershing Co., Nevada, USA
654	208984	Pennafort, Callas, Var, Provence-Alpes-Côte d'Azur, France
661	28131	Quadeville area, Renfrew Co., Ontario, Canada
666	857	Crowns Rock, Cliff outcrops, Botallack, St Just, Cornwall, England, UK
668	54297	Saint-Mary-le-Plain, Massiac, Cantal, Auvergne-Rhône-Alpes, France
674	214048	Mar'ynskoye clay deposit, Mar'yno Village, Simferopol area, Crimea, Russia
678	205862	Copaquire Cu deposit, Collahuasi District, El Tamarugal Province, Tarapacá, Chile
686	36725	Gabbs District, Paradise Range, Nye Co., Nevada, USA
693	5192	Coombe Beck, Buttermere, Allerdale, Cumbria, England, UK
697	69133	L'Arbizon, Saint-Lary, Hautes-Pyrénées, Occitanie, France
705	21610	Shultz Mine, Tiger, Mammoth District, Pinal Co., Arizona, USA
706	13420	O'Neil Mine, Lake Mombasha, Town of Monroe, Orange Co., New York, USA
708	185454	Exeter, Washington Co., Rhode Island, USA
712	12313	Beers Mine, Morris Plains, Hanover Township, Morris Co., New Jersey, USA
716	42104	South Alligator River, West Arnhem Region, Northern Territory, Australia
722	214144	Semiostrov'e, Keivy Mountains, Murmansk Oblast, Russia
723	214145	Semigorskoe, Keivy Mountains, Murmansk Oblast, Russia
731	214161	Wollongong Council Quarry, Unanderra, Camden Co., New South Wales, Australia
742	234673	Tamvatnei Hg deposit, Tamvatnei massif, Koryakskoe plateau, Chukotka Autonomous Okrug, Russia
746	214199	St. Mary's Co., Maryland, USA
750	214209	Wellesweiler Mine, Wellesweiler, Neunkirchen, Saar coal mining area, Saarland, Germany
752	206019	Fokserød, Sandefjord, Vestfold, Norway
755	33994	Bømlo gold mines, Lykling, Bømlo, Hordaland, Norway
782	214262	Javier Mine, Huac-huas, Lucanas Province, Ayacucho, Peru
783	214263	Averøya, Averøy, Møre og Romsdal, Norway
791	42244	Lampasas area, Lampasas Co., Texas, USA
792	42246	Lynch Creek, Lampasas Co., Texas, USA
793	214279	Yangul ozero, Krasnoperekopsk Area, Crimea, Russia
794	214281	Krugloye ozero, Krasnoperekopsk Area, Crimea, Russia
795	214282	Litovsky peninsula, Armyansk area, Sivash Gulf area, Crimea, Russia
796	214283	Grasdalen, Stryn, Sogn og Fjordane, Norway
797	214284	Nový Oldřichov-Mistrovice, Česká Lípa District, Liberec Region, Czech Republic
798	214285	Saltfjellet, Rana, Nordland, Norway
805	214295	Øvrebøvatn, Øvrebø, Vennesla, Vest-Agder, Norway
810	49417	Coal mines, Commentry, Montluçon, Allier, Auvergne-Rhône-Alpes, France
815	144674	Long Park, Paradox Valley, Uravan District, Montrose Co., Colorado, USA
829	210232	Paraíba claim, Baixão Novo creek, Peixoto de Azevedo, Vila Guarita district, Juruena-Teles Pires mineral province, Mato Grosso, Brazil
837	214342	Cvikov, Česká Lípa District, Liberec Region, Czech Republic
839	214345	Agarmysh Mountain, Staryi Krym area, Belogorsk area, Crimea, Russia
843	21841	Round Mountain, Taylor Creek Tin District, Sierra Co., New Mexico, USA
844	214354	Mull of Oa, Isle of Islay, Argyll and Bute, Scotland, UK
848	30948	Reust Mine, Ronneburg U deposit, Gera, Thuringia, Germany
851	214586	La Tejera ravine, La Cuna hill, Montalbán, Teruel, Aragón, Spain
855	214372	Arqueana pegmatite, Piauí valley, Taquaral, Itinga, Minas Gerais, Brazil
858	193895	Rosario mine, Sierra Gorda District, Antofagasta Province, Antofagasta, Chile
860	35788	Yuba Mine, Hughes Gulch, Greaterville placer deposits, Greaterville, Greaterville District, Santa Rita Mts, Pima Co., Arizona, USA
871	259451	Rovně, Dolní Kalná, Nová Paka, Jičín District, Hradec Králové Region, Czech Republic
876	79237	Newsboy Mine, Cerro Gordo Peak, Cerro Gordo District, Inyo Mts, Inyo Co., California, USA
878	214408	Roadcut 1, Pauler, Larvik, Vestfold, Norway
879	5513	Celo Mountain Mine, Burnsville, Yancey Co., North Carolina, USA
880	21898	Oita, Japan
893	13727	Kariåsen, Vesterøya, Sandefjord, Vestfold, Norway
896	230820	Eitzing Quarry, Oberfrauenwald, Waldkirchen, Lower Bavaria, Bavaria, Germany
897	206245	Trebbia Valley, Piacenza Province, Emilia-Romagna, Italy
899	13735	Risøya, Langesundsfjorden, Porsgrunn, Telemark, Norway
900	32825	Minge Mine, Tune, Sarpsborg, Østfold, Norway
908	18395	Smolník, Gelnica Co., Košice Region, Slovakia
920	214472	Nether-Polar Urals, Russia
921	52812	La Valette valley, La Lauzière massif, Savoie, Auvergne-Rhône-Alpes, France
924	30158	Lower Towamensing Township, Carbon Co., Pennsylvania, USA
925	214605	Gier river alluvials, Tartaras, Rive-de-Gier, Loire, Auvergne-Rhône-Alpes, France
933	144858	Diabase quarry, Oberndorf in Tirol, Kitzbühel, Kitzbühel Alps, North Tyrol, Tyrol, Austria
937	31653	Guazapares, Guazapares Municipality, Chihuahua, Mexico
938	62944	Betze-Post pit, Goldstrike Mines, Lynn District, Eureka Co., Nevada, USA
948	214510	Haloze, Ptuj, Drava Region, Slovenia
963	116226	Dry Gulch, Fourmile District, Moffat Co., Colorado, USA
969	214538	Unnamed magnetite occurrences, Higganum, Haddam, Middlesex Co., Connecticut, USA
971	214540	La Crescenta, Los Angeles Co., California, USA
977	214558	UHT granulite outcrop, Havsøysund, Hisøy, Arendal, Aust-Agder, Norway
979	206368	Bédeilhac-et-Aynat, Ariège, Occitanie, France
980	120353	Robinson Mine, Kokomo-Tenmile area, Summit Co., Colorado, USA
987	50732	Artesia, Eddy Co., New Mexico, USA
989	214621	Igna stream, Area between Zugliano and Villaverla, Vicenza Province, Veneto, Italy
990	214596	Sabon Wana, Nanarawa Eggon, Plateau, Nigeria
991	20744	Crown Point Township, Essex Co., New York, USA
997	214585	Sablunera Mount, Paspardo, Adamello-Brenta Natural Park, Camonica Valley, Brescia Province, Lombardy, Italy
1008	22087	Lane Co., Oregon, USA
1022	214580	Basaltics lava flows, Reyran valley, Fréjus, Var, Provence-Alpes-Côte d'Azur, France
1024	28944	Lake Ellen Kimberlite prospect, Lake Ellen, Iron Co., Michigan, USA
1037	214652	Alisay, Kokpatas village, Navoiy, Uzbekistan
1039	214654	Altyntau granite pluton, Uchkuduk area, Navoiy, Uzbekistan
1048	194189	Castellaro, Villa Minozzo, Reggio Emilia Province, Emilia-Romagna, Italy
1057	214681	Upper Middleton, Chapel of Garioch, Inverurie, Aberdeenshire, Scotland, UK
1064	59048	Sticklerhütte, Murwinkel, Lungau, Salzburg, Austria
1065	206505	Kiruna town, Kiruna, Norrbotten County, Sweden
1072	22198	Vigezzo Valley, Ossola Valley, Verbano-Cusio-Ossola Province, Piedmont, Italy
1085	254291	Horní Prysk, Česká Lípa District, Liberec Region, Czech Republic
1089	157392	Tenkawa village, Yoshino district, Nara, Japan
1094	18133	Galbraith Claim, Hildebrand Lake, Twin Sisters Mountain, Whatcom Co., Washington, USA
1104	14051	Tustna Island, Aure, Møre og Romsdal, Norway
1107	209873	Kokpatas Au-W deposit, Kokpatas village, Navoiy, Uzbekistan
1114	214772	Nausherwani mine, Zard Mtn, Ras Koh Mts, Kharan District, Balochistan, Pakistan
1117	214779	Bretterwand, Mitteldorferbachgraben, Virgen, Virgen valley, East Tyrol, Tyrol, Austria
1140	157470	Schimpach, Wincrange, Diekirch District, Luxembourg
1142	100128	Swannanoa River Occurrence, Buncombe Co., North Carolina, USA
1148	194183	Musariu Cu-Au deposit, Mustari, Brad Muşariu, Crișcior, Brad, Hunedoara, Romania
1162	146431	Long Hill quartz locality, Haddam, Middlesex Co., Connecticut, USA
1164	14415	Elsfjord, Vefsn, Nordland, Norway
1166	1675	Irazein, Ariège, Occitanie, France
1167	22340	Danvers, Essex Co., Massachusetts, USA
1177	127288	Allondon river plain, Dardagny-Russin, Geneva, Switzerland
1189	214883	Thabeikkyin, Thabeikkyin Township, Pyin-Oo-Lwin District, Mandalay Region, Myanmar
1193	214888	Iara Mine, Iara, Masca Băişoara, Cluj, Romania
1201	225511	Kerr McGee Mine, Carlsbad Potash District, Eddy Co., New Mexico, USA
1202	194431	Gebharts, Schrems, Waldviertel, Lower Austria, Austria
1203	38785	Deep Creek Range, Nevada/Utah, USA
1214	190355	Čierna Lehota, Bánovce nad Bebravou Co., Trenčín Region, Slovakia
