,mineral_id,mineral_name
445,39640,Manganoeudialyte
451,29212,Arsenian Pyrite
477,8964,Curienite-Francevillite Series
488,2839,Nanpingite
492,49950,Anorthositic Lunar meteorite
498,2861,Natrophilite
521,27472,Pakhomovskyite
550,39805,Hallimondite-Parsonsite Series
566,27539,Milotaite
610,3030,Orthopinakiolite
619,7138,Hydroxylian Pseudorutile
622,3046,Ourayite
637,36041,Plimerite
643,7174,Mccrillisite
683,1030,Chromatite
693,35925,Birchite
784,3296,Pseudorutile
789,209,Antimony Ochre
828,25685,Spriggite
831,11557,Mg(T) Mica
869,9184,Eucolite
902,39491,Beudantite-Segnitite Series
952,4860,Braunite-II
984,11184,Sheridanite
994,3629,Shafranovskite
1043,7104,Paganoite
1053,4284,Wicksite
1096,3218,Pintadoite
1104,2260,Kostovite
1105,42728,Forêtite
1177,5984,Opalite
1187,2023,Incaite
1194,38781,Olmiite-Poldervaartite Series
1232,8124,Oriental Topaz
1235,29049,Cobaltoan Talmessite
1252,4069,Tyretskite
1269,4337,Ximengite
1270,42349,Anorpiment
22,10273,Antimonian Claudetite
35,10293,Strontian Crandallite
47,7379,Yttrocerite
48,8264,Chromojadeite
93,4234,Wakefieldite-(Y)
101,149,Althupite
159,2284,Kuksite
202,2780,Moreauite
246,744,Bowenite
289,25673,Kozoite-(La)
291,2492,Manganbelyankinite
336,29201,Zippeite Group
350,29220,Sodalite Group
364,573,Baumite
386,41568,Palygorskite Group
399,8823,Stilpnosiderite
405,32615,Bussyite-(Ce)
412,10886,Tiger Iron
450,10933,Zincian Tetrahedrite
480,10983,Revoredite
492,8948,Geocronite-Jordanite Series
498,8956,Fluorapophyllite-(K) - Hydroxyapophyllite-(K) Series
524,799,Bulachite
545,35647,Wöhlerite Group
601,11153,Pseudomesolite
656,27630,UM1986-63-SiO:FeHKMnNa
691,29875,Cobaltian Wad
719,1116,Comblainite
759,7310,Stanĕkite
821,3303,Pseudocotunnite
856,1311,Dorallcharite
942,48545,Analcime phonolite
952,3505,Sakharovaite
962,1507,Ferroalluaudite
981,40412,Titanoan Andradite
1033,1580,Fontanite
1034,3632,Shannonite
1038,9781,Keramohalite
1058,9819,Quinzite Opal
1087,38927,Unnamed (HBU UK-4)
1128,3399,Rhabdophane-(Nd)
1151,10991,Xanthochroite
1197,38933,Blue Diopside
1245,11384,Krut'aite-Trogtalite Series
1295,1430,Eylettersite
1304,39587,Arisite
1316,10288,Ferberite-Hübnerite Series
24,34480,Petitjeanite-Schumacherite Series
34,30767,Pradetite
53,8663,Ranciéite-Takanelite Series
55,38984,Zirconian Halloysite
94,39041,Orlets
102,39057,Travertine
117,8677,Gormanite-Souzalite Series
118,4079,Ugrandite
138,4296,Winchite
142,3106,Pararammelsbergite
156,28893,Ardennite-(V)
168,485,Baikalite
239,39037,Unnamed (MSH UK-86)
244,349,Arquerite
263,35903,Ferropericlase
274,53222,Escheite
318,25680,Ferri-ghoseite
330,29176,Perovskite Supergroup
337,8707,Julgoldite-(Fe2+)-Pumpellyite-(Mg) Series
469,2744,Moluranite
506,8659,Fayalite-Tephroite Series
529,11026,Zincian Greenockite
551,31536,Quintinite-2H
591,31589,Dovyrenite
594,873,Cameronite
602,11129,High-Hydrated Si-Deficient Vesuvianite
618,6918,Esmeraldaite
693,46093,Bonazziite
702,35867,Gieseckite
718,25644,Pertsevite-(F)
723,25650,Iwashiroite-(Y)
801,3219,Pirquitasite
857,43911,Oxyplumboroméite
896,4002,Tounkite
925,8706,Julgoldite-(Fe2+)-Pumpellyite-(Fe2+) Series
985,42907,Hydroxycalciomicrolite
1015,41103,Tarbagataite
1032,7660,Pertsevite-(OH)
1033,253,Anthonyite
1046,30213,Huantajayite
1060,7335,Thérèsemagnanite
1064,261,Antillite
1149,9313,Knebelite
1153,32435,Hortonolite
1199,39552,Yangzhumingite
1211,31363,Unnamed (Arseniosiderite-related mineral)
1277,31721,Molybdenite-2H
1283,3970,Tinticite
1320,38843,Xocolatlite
50,2119,Juanite
90,39213,Unnamed (Pb-Fe Chloride Hydroxide Hydrate)
101,3738,Stibiomicrolite (of Groat et al.)
195,9265,Tsumcorite Group
197,39212,Alumoåkermanite
240,39270,Unnamed (Mg-analogue of Ferriallanite-(Ce))
246,8594,Amblygonite-Montebrasite Series
303,8634,Grossular-Uvarovite Series
339,29180,Plumbogummite Group
372,32207,Martyite
375,4247,Watkinsonite
417,41604,Manganoquadratite
466,118,Alkali Feldspar
500,11006,Ondrušite
509,32555,Muscovite-2M1
526,6944,Ferrotitanowodginite
611,924,Cebollite
642,11209,Galgenbergite-(Ce)
646,10739,Unnamed (Tetragonal Pb Oxide Hydrate)
717,8715,Halotrichite-Pickeringite Series
733,7257,Pseudosinhalite
753,31592,Onofrite
780,32622,Scheelite Group
808,10319,Woodallite
819,11469,Chlorastrolite
898,4137,Valuevite
907,523,Baricalcite
955,39058,Jarosite-Natrojarosite Series
959,7594,Cloud Agate
982,32206,Magnesiopascoite
985,32209,Ardennite
997,35750,Strunzite Group
1062,7745,Fuggerite
1116,29296,Hematite Group
1148,30426,Ferrocalcite
1178,1792,Hafnon
1204,38703,Plumbophyllite
1249,32620,Ivanyukite-Cu
1254,30580,Star Sapphire
1255,10101,Mushketovite
1314,32725,Antimonian Silver
4,49160,Limestone
64,7215,Paraniite-(Y)
70,3467,Rowlandite-(Y)
80,134,Alloclasite
191,2350,Lavrentievite
241,31315,Dillnite
252,39338,Unnamed (Lyonsite-like Cu-Fe-Vanadate)
267,39368,Unnamed (Ta-Mo intermetallide)
279,476,Babefphite
286,9980,Ledererite
303,2569,Mantienneite
331,29237,Joaquinite Group
394,9024,Mountain Wood
445,27382,Plumboagardite
456,773,Briartite
468,981,Chlorophyllite
470,27420,Labyrinthite
480,2859,Natronambulite
492,35576,Cupropearceite
531,897,Carbonate-Vishnevite
534,7046,Brandholzite
546,2964,Oil Quartz
552,2974,Oligoclase-Albite
595,7142,Kozoite-(Nd)
681,26658,Margarodite
746,36040,Tazieffite
803,29986,Hydrogoethite
871,375,Arshinovite
873,32153,Muscovite-3T
897,1471,Ferro-ferri-winchite
922,3563,Schernikite
1082,1794,Hagemannite
1206,2005,Zincian Cerussite
1220,4077,Udokanite
105,164,Alushtite
163,28919,Uramarsite
212,39146,Blue Chalcedony
268,2471,Manganosegelerite
285,29271,Arsenopyrite Group
370,615,Belomorite
398,29333,Sphalerite Group
406,29342,Vivianite Group
414,1137,Corundophilite
426,1140,Costibite
500,5255,Taraspite
510,27444,Potassic-fluoro-hastingsite
524,29157,Natrolite Subgroup
533,39400,Graphic granite
541,2938,Novákite
565,48035,Kimberlite
608,7999,Bone Opal
624,3085,Paracostibite
703,7293,Sidpietersite
728,1187,Cupropavonite
803,3356,Rameauite
870,29249,Dravite-Uvite Series
893,32172,Uranophane Group
908,7619,Apricotine
912,7623,Cape May Diamond
930,39454,Unnamed (Bafertisite-like Fe-Ti Silicate)
956,39469,Plasma
975,47747,UM1983-24-SiO:CaNa
1012,29971,Yttrogummite
1093,1806,Hallerite
1097,27543,Fougèrite
1120,39220,Metarauchite
1165,38788,Heftetjernite
1198,4023,Trippkeite
23,39077,Sartorite Group
43,27212,Cadmoindite
73,27350,Gatelite-(Ce)
118,2248,Konderite
160,112,Alforsite
219,2407,Lindsleyite
227,30441,Crazy Calcite
283,11345,Andorite IV
320,2591,Mathiasite
352,39508,Meurigite
354,39505,Julgoldite
374,39549,Arisite-(La)
376,29311,Meta-autunite Group
395,662,Bideauxite
448,748,Bracewellite
452,29426,Cuprian Cobaltaustinite
458,39673,Kapundaite
486,52360,Anomalous EH7 chondrite meteorite
569,11190,Juddite
570,38729,Muscovite-Paragonite Series
618,25609,Mg-rich Dolomite
646,35901,Wakefieldite-(La)
693,29328,Roselite Group
698,35971,Proshchenkoite-(Y)
705,3213,Pilsenite
727,8734,Chalcopyrite-Eskebornite Series
750,7380,Yttrotungstite-(Ce)
764,40169,Fassinaite
808,9512,Lublinite
888,3492,Sabatierite
914,7121,Jørgensenite
915,42914,Unnamed (Pb-Fe-As-Cl-O-H)
932,1277,Diackethyst
961,3333,Qingheiite
1009,9828,Shell Opal
1039,3741,Strontioginorite
1069,3703,Alum-(Na)
1093,1783,Guyanaite
1099,3838,Sveite
1146,35933,Wine stone
1213,4019,Trimounsite-(Y)
1221,1981,Hydrombobomkulite
1230,11455,Bobjonesite
15,39691,Nickeloan Calcite
43,4204,Voltzite
61,4249,Wattevilleite
114,4360,Yftisite-(Y)
131,28975,Enhydro Quartz
194,4185,Vinciennite
206,39007,Zigrasite
210,8772,Nambulite-Natronambulite Series
439,28888,Mangazeite
524,1621,Furongite
567,9935,Cossaite (of Piolti?)
573,38930,Unnamed (HBU UK-3)
696,39004,Chegemite
720,10409,Halloysite-10Å
733,6360,Sylvinite
764,8587,Åkermanite-Gehlenite Series
776,2396,Liebauite
832,2549,Makovickyite
836,2557,Manaccanite
855,39449,Magnesioneptunite
885,39540,Samarskite Group
915,39631,Kerite
921,27354,Houghite
934,27386,Manganokukisvumite
940,39689,Hatchite-Wallisite Series
961,39742,Corkite-Kintoreite Series
976,27489,Farneseite
994,27552,Moskvinite-(Y)
1167,40337,Fluornatropyrochlore
1173,40354,Fluorcalciomicrolite
1175,7595,Crazy Lace Agate
1180,7604,Sardonyx
1181,40373,Titan-uranoan Fluorcalciomicrolite
1197,31998,Hydrogarnet
1202,11520,Beryllian Vesuvianite
1210,42242,Vladykinite
1211,3598,Scrutinyite
1231,3649,Siderogel
1233,7751,Frugardite
1246,7800,Argentine
1288,3871,Takanelite
1292,32181,Gadolinite Group
1308,31374,Arsenic Sulphide Glass No. 1
1319,3949,Thorosteenstrupine
53,2745,Molybdenite-3R
97,4262,Weissbergite
116,10442,Magnesian hastingsite
141,243,Anomalite
150,8942,Gustavite-Lillianite Series
170,39209,Kumtyubeite
174,39645,Daliranite
243,39324,Adranosite
328,2649,Mereiterite
376,39583,Nováčekite
452,39711,Fivegite
454,39713,Oxyphlogopite
461,39724,Strontian Fluorite
462,39725,Unnamed (HBU UK-6)
533,39855,Cornwallite-Pseudomalachite Series
591,3091,Paraguanajuatite
663,11393,Danaite
690,11438,Monazite-(Sm)
698,7353,Viaeneite
699,32287,Thermessaite
760,3374,Rayite
820,7593,Brecciated Agate
873,40471,Yttriaite-(Y)
930,4239,Walstromite
941,38696,Kamarizaite
990,3825,Sulphotsumoite
1018,38692,Steropesite
1035,10291,UM1988-05-S:AgBiCuHgPb
1113,6969,Gerenite-(Y)
1124,53213,Ferriakasakaite-(Ce)
17,31407,Hephaistosite
53,39785,Eurekadumpite
54,40372,Titan-uranoan Oxycalciopyrochlore
97,2234,Kochkarite
173,39787,Depmeierite
187,341,Armalcolite
198,28995,Marianoite
213,39303,Dufrénite Group
221,10653,Niobian Rutile
236,8631,Strengite-Variscite Series
242,6902,Dessauite-(Y)
329,29284,Copiapite Group
336,5565,Ghassoulite
338,11368,Bituminous-coal
348,29313,Monazite Group
374,39653,Ivanyukite-Na-C
397,6863,Charmarite-3T
432,3206,Picromerite
462,38709,Whitneyite
478,858,Calcio-duftite
480,39772,Unnamed (Al-Th Oxide)
491,29548,Nechelyustovite
533,38698,Friedrichbeckeite
672,11114,Ferrohögbomite-2N2S
681,3212,Pilolite
719,9426,Elaterite
779,3379,Redingtonite
786,8415,Analbite (of Winchell)
882,32208,Nielsbohrite
998,27403,Copper Sulphides
2,342,Armangite
45,2116,Joséite-A
153,7305,Sodicgedrite
184,295,Arsenoflorencite-(La)
185,32198,Demicheleite-(Br)
190,4402,Ziesite
230,39838,Paratimroseite
251,39306,Cryptophyllite
252,39308,Shlykovite
277,1438,Fahlunite
288,39671,Markcooperite
289,461,Barium-Lamprophyllite
316,6649,Hyacinth
353,51775,Copper sulfide ore
354,39488,Anthophyllite-Gedrite Series
396,27270,Ricolite
397,39559,Housleyite
413,29340,Turquoise Group
420,8869,Cobaltaustinite-Conichalcite Series
477,4117,Urea
491,39706,Fluor-elbaite
493,29146,Písekite-(Y)
531,7005,Hyttsjöite
543,29550,Nioboaeschynite-(Y)
574,39834,Ottoite
575,39836,Timroseite
587,27173,Pigeon Blood Agate
631,27638,Lalondeite
635,3071,Palmierite
693,29199,Grossular-Pyrope Series
734,39789,Ambrinoite
743,39670,Telluroperite
756,35973,Stronadelphite
794,36076,Pompton Granite
838,27187,Starlite
841,7481,Cymophane
887,30070,Chlorospinel
950,3558,Schapbachite
954,48039,Lamproite
959,2985,Olkhonskite
977,9744,Ceylonite
1023,9824,Resin Opal
1024,1633,Gahnospinel
1087,52173,Hydroxykenopyrochlore
1131,39558,Thorneite
1132,38694,Demicheleite-(Cl)
1204,7089,Dukeite
0,750,Bradleyite
86,2755,Monetite
88,39554,Peatite-(Y)
105,183,Amarillite
238,40341,Fluorcalciopyrochlore
266,414,Atopite
347,31314,Diatomite
365,2678,Metaköttigite
373,39555,Ramikite-(Y)
374,39556,Fluorbritholite-(Y)
423,717,Bonaccordite
428,39638,Auriacusite
500,39766,Fluornatrocoulsellite
501,39767,Pseudoleucite
503,860,Calciocatapleiite
521,39796,Libyan Desert Glass
550,39845,Rruffite
573,39877,Kircherite
575,3016,Orickite
577,39883,Iangreyite
588,7276,Rubicline
591,39450,Devitoite
694,7294,Arrojadite-(BaFe)
728,108,Aleksite
732,32286,Hexamolybdenum
740,11466,Shirozulite
768,36075,Unakite
822,31665,Montetrisaite
888,9645,Siliciophite
930,42495,Florencite-(Sm)
949,1562,Florencite-(Nd)
988,1618,Fuenzalidaite
1030,39334,Fluorphosphohedyphane
1106,38693,Aiolosite
1118,10044,Riband Agate
1157,39913,Chromian Magnesio-arfvedsonite
1216,335,Arite
1219,4062,Tusionite
1227,9001,Cryptoperthite
1231,38899,Stetindite-(Ce)
122,29144,Perrierite-(La)
180,39218,Heklaite
236,394,Asperolite
255,40045,Tancaite-(Ce)
273,8650,Axinite-(Fe)-Axinite-(Mn) Series
279,29142,Parakuzmenkoite-Fe
363,6751,Haytorite
371,7369,Wollastonite-1A
373,27245,Trudellite
387,2692,Metavanmeersscheite
445,10976,Plumboan Rhabdophane-(Ce)
484,11031,Picroilmenite
521,32285,Stibioclaudetite
584,7118,Jahnsite-(MnMnMn)
590,2553,Maldonite
629,39963,Thermessaite-(NH4)
751,36064,Pertlikite
771,7039,Bleasdaleite
890,32186,Opal-C
903,27464,Oxykinoshitalite
1025,1697,Giorgiosite
1041,28959,Arrojadite-(KNa)
1093,8714,Hocartite-Pirquitasite Series
96,9924,Chromium Mica
193,39211,Liversidgeite
211,4423,Zircophyllite
263,8610,Austinite-Conichalcite Series
342,29276,Beudantite Group
370,39570,Toturite
422,10916,Silica
440,35970,Fantappièite
471,43850,Eckhardite
481,27486,Slavkovite
506,8001,Cacholong
552,41944,Betpakdalite-CaMg
617,11338,Bobkingite
626,40023,Bitikleite
627,40024,Usturite
643,35951,Droninoite
725,11134,Cuprian Planerite
761,9523,Lumachelle
774,30035,Brown Iron Ore
852,27056,Elaeolite
873,5629,Hiortdahlite II
997,39551,Domerockite
1090,9875,Ishkulite
1092,30582,Star Ruby
77,4251,Wawayandaite
129,2294,Kurilite
199,39291,Chrome-Chalcedony
217,39335,Chibaite
261,39426,Grossmanite
294,43583,Bairdite
351,29343,Whiteite Subgroup
360,39598,Tobermorite Group
399,39666,Ammoniomagnesiovoltaite
410,43780,Adachiite
429,4918,Cerite
438,845,Cadwaladerite
554,39973,Lecoqite-(Y)
576,42507,Yttroepidote
577,31812,Lithiophilite-Triphylite Series
617,7297,Simmonsite
643,1190,Cuprian Scheelite
650,40112,Prasiolite
656,40121,Irnimite
704,559,Bastinite
736,32092,Scandian Ixiolite (of Bergstøl & Juve)
854,6830,α-Brass
901,40219,Arsenogorceixite-Arsenogoyazite Series
944,40571,Pseudolyonsite
958,40235,Columbite-(Mn)-Tantalite-(Mn) Series
959,26376,Drobecite
1051,38828,Pyracmonite
8,1773,Guitermanite
46,38989,Kyanoxalite
229,39217,Nickeltalmessite
257,73,Aksaite
280,39675,Cyanotrichite Group
287,2542,Magnolite
316,38701,Alflarsenite
332,2829,Nagelschmidtite
340,40051,Volaschioite
446,6933,Ferroaluminoceladonite
482,861,Calcjarlite
696,30578,Star Corundum
730,1563,Florensovite
731,7395,Quartz-beta
761,40204,Unnamed (La-analogue of Daqingshanite-(Ce))
785,7473,Bort
793,9532,Petroleum
863,9799,Moss Opal
877,40216,Rubidian Muscovite
899,4349,Yafsoanite
926,40197,Unnamed (Cu-Zn Arsenate-Sulphate)
949,3680,Skippenite
1027,8945,Keiviite-(Y)-Keiviite-(Yb) Series
1052,3839,Sverigeite
1079,26414,Cobaltkieserite
1119,6801,Manganiandrosite-(La)
1140,11481,Tsumgallite
47,10307,Kertschenite
136,53453,Feather pyrite
192,39300,Cobalt
284,43437,Trapiche tourmaline
353,27160,Smirnovskite
386,8777,Kentrolite-Melanotekite Series
391,8783,Cuproiridsite-Cuprorhodsite Series
394,39569,Vorlanite
483,39715,Kobokoboite
492,734,Botryolite
500,6892,Crestmoreite
511,6907,Dzharkenite
514,2814,Murunskite
559,27459,Hydroxylwagnerite
576,2914,Nisbite
577,2919,Nitrocalcite
661,3044,Otwayite
681,3078,Para-alumohydrocalcite
683,7340,Tongxinite
685,1035,Chromferide
702,25640,Verbeekite
830,40140,Coralloite
887,40230,Armalcolite-Pseudobrookite Series
919,32086,Unnamed (Pb2(OH)3(NO3))
920,32087,Unnamed (Pb13O8(OH)6(NO3)4)
969,39699,Napalite
1026,1142,Coulsonite
1035,38895,Ammineite
1044,3608,Seinäjokite
1194,39553,Huanzalaite
1319,47046,Selwynite (of Ulrich) 
1356,45,Agalmatolite
87,39060,Huntilite
151,9258,Pyrite Group
199,40332,Titanian Aegirine
238,39312,U94 (of Schnorrer)
352,29266,Alluaudite Group
461,2811,Murataite-(Y)
489,6962,Gallobeudantite
515,9060,Haarsalz
570,39882,Capranicaite
613,25614,Darwin Glass
697,39447,Pyrrhotite Group
787,39780,Wolframite Group
825,40290,Rickturnerite
828,40293,Schüllerite
868,40353,Oxyuranobetafite
887,40557,Cu-Zn alloy
895,6937,Ferrohagendorfite
959,267,Antiperthite
990,3005,Opal-Agate
997,4147,Vanmeersscheite
1132,1679,Gerdtremmelite
1187,40267,Cranswickite
45,2117,Joséite-B
65,49442,Mudstone
75,30842,Celestobarite (of Dana)
152,2298,Kutinaite
197,320,Ardaite
228,370,Arsensulfurite
241,39660,Gelosaite
259,27156,Apache Tears
359,7614,Nipomo Agate
457,43796,Peterandresenite
501,877,Canaphite
502,39790,Åskagenite-(Nd)
523,11158,Matsubaraite
549,7329,Tantalum
594,853,Calcareous Tufa
620,40001,Aluminocoquimbite
627,40012,Chabazite-Mg
722,7396,δ-Quartz
772,9527,Lusakite
823,40333,Silicon Carbide (artificial)
840,3499,Sadanagaite
849,7610,Iris Agate
870,40411,Pyrochlore
871,40413,Perelivt
931,31330,Sulfurite
937,829,Calcioaravaipaite
974,35950,Nenadkevichite Group
989,32723,Gold-Palladium Series
1015,1775,Gumucionite
1048,40179,Fluorocronite
1144,40270,Tashelgite
1162,10922,Wurtzite Group
11,36072,Cobaltoan Köttigite
33,3710,Solongoite
95,10392,Orthojoaquinite-(La)
280,40355,Oxycalciomicrolite
281,6613,Xenotime
324,43545,Gem Silica
356,29261,Abramovite
375,29298,Hydrotalcite Group
395,32619,Ivanyukite-K
446,39637,Litochlebite
491,39702,Pyrophyllite-Talc Group
520,2870,Nefedovite
527,31567,Hydroxylborite
662,274,Apatite Supergroup
730,32618,Ivanyukite-Na
768,40139,UM1995-17-O:CaHTiUY
804,39271,Crandallite-Goyazite Series
809,1269,Despujolsite
864,40276,Barlowite
885,2092,Jerrygibbsite
906,1423,Eugsterite
954,1509,Ferroan Platinum
980,40468,Krotite
1025,40538,Unnamed (Pb-Cu Chloride-Hydroxide)
1110,40686,Snakeskin Agate
1214,1942,Hügelite
1222,1957,Hydroxylbastnäsite-(Nd)
0,4096,Upalite
106,26804,Silex
281,8669,Tantalite-(Fe)-Tantalite-(Mn) Series
421,39626,Clear Lake Diamond
430,40398,Aldridgeite
432,4184,Vincentite
490,6959,Fullerite
507,39760,Amphibole Asbestos
516,29421,Cuprian Beudantite
518,27494,Aspidolite
530,45943,Nestolaite
566,3032,Orthowalpurgite
571,3002,Oosterboschite
624,48141,Granite
688,30908,Demartinite
713,11401,Strawberry Quartz
722,42133,Iris Quartz
776,7680,Salzburgite
840,40144,Natropharmacoalumite
852,40285,Sveinbergeite
914,48576,Pumice
970,257,Anthraconite
1040,26564,Auriferous Galena
1075,40661,Wilsonite
1128,42801,Telluromandarinoite
1134,36831,Allanite-(Nd)
1231,51173,CCUK-8
62,41073,Běhounekite
82,2201,Kiddcreekite
92,41131,Rongibbsite
100,41151,Mejillonesite
194,41295,Vudyavrite
198,2389,Hydroxycalcioroméite
285,39439,Sejkoraite-(Y)
318,27210,Riomarinaite
326,2650,Merenskyite
333,29291,Lammerite-β
370,29350,Lampadite
458,41099,Carlosbarbosaite
504,29104,Potassic-magnesio-fluoro-arfvedsonite
524,941,Cesplumtantite
652,35967,Jahnsite-(NaMnMg)
653,35968,Jahnsite-(CaMgMg)
717,39868,Agricolaite
728,31994,Jahnsite-(NaFeMg)
764,40244,Suttroper Quarz
783,40272,Laurentianite
884,40447,Rakovanite
901,32284,Allendeite
1042,26386,Gabrielite
1101,1018,Chlormagaluminite
65,10345,Niobian Anatase
96,10403,Jade
140,2280,Krutovite
217,2395,Liddicoatite
268,29135,Chesnokovite
322,49710,L6 chondrite meteorite
333,39486,Delafossite Group
416,6824,Berezanskite
482,41772,Hielscherite
512,27498,Oftedalite
533,41858,Ytterbium
553,7055,Zincalstibite
586,41953,Cupromolybdite
628,39985,Taaffeite Group
640,3137,Paxite
723,7371,Wooldridgeite
823,5487,Pencil Ore
907,41909,Angarfite
1112,3981,Tivanite
120,41771,Günterblassite
138,49384,Banded-ferruginous chert
172,51484,Honigspat
337,611,Bellidoite
386,693,Blakeite
401,39634,Momoiite
411,3718,Součekite
436,8968,Clinoptilolite-Ca-Heulandite-Ca Series
452,42035,Strontium Perrierite
499,31605,Tasmanite
533,4595,Xanthitane
565,44010,Schizolite
570,41969,Shimazakiite
604,42032,Metatorbernite-Metazeunerite Series
621,27451,Fluoro-pedrizite
653,34954,Steacyite Group
756,40208,Brownmillerite-Srebrodolskite Series
782,28895,Arsenian Renierite
869,48590,Pyroclastic-breccia
1027,1759,Gruzdevite
1030,35110,Zorite Group
1090,42850,Ferrovalleriite
1098,32621,Biachellaite
1117,8082,Alumo-chalcosiderite
1148,1996,Hydroxylbastnäsite-(La)
128,4316,WÃ¼stite
137,26856,Nigrine
251,39331,Manitobaite
452,8944,Garyansellite-Kryzhanovskite Series
454,11448,Magnesiohögbomite-2N3S
483,6940,Ferro-ferri-leakeite
503,31541,Stanniferous Copper
508,31558,Epidote-(Sr)
520,7006,Iddingsite
596,41955,Lileyite
608,25593,Argentiferous Tennantite
616,52231,Ungrouped iron meteorite
624,46099,Pieczkaite
648,39433,Betpakdalite Group
673,9141,Bentonite
730,1210,Černýite
766,42233,Reynoldsite
786,42268,Postite
791,28891,Armbrusterite
827,11152,Ferruginous Microcline
863,2287,Kulkeite
868,1441,Fairburn Agate
924,40465,Oxy-schorl
960,40289,Parasterryite
973,32363,Klajite
1128,42881,Wopmayite
1180,26592,Uraniferous Graphite
92,10408,Halloysite-7Å
95,40647,Icosahedrite
122,41179,Rusinovite
337,39542,Wollastonite Group
387,40055,Elbrusite
449,41778,Galuskinite
455,2875,Neltnerite
472,27480,Françoisite-(Ce)
550,39893,Megawite
562,39916,Hingganite
571,3239,Playfairite
617,1098,Cobaltzippeite
686,3253,Polhemusite
712,3298,Pseudograndreefite
778,26850,Molybdoscheelite
787,40281,Vanadian Muscovite
808,42356,Aspedamite
872,5621,Heterogenite-2H
892,31664,Andrianovite
921,3342,Quercyite
936,40562,Bohseite
941,43905,Meisserite
955,1690,Giessenite
1147,3464,Routhierite
95,49606,H4 chondrite meteorite
121,2240,Kolfanite
130,32106,Oceanjaspis
230,29014,Maikainite
258,39302,Gayite
296,47564,Euxenite Group
327,6657,Zirconolite-3O
338,42367,Kobyashevite
388,41574,Windhoekite
451,1823,Hashemite
530,2873,Nekrasovite
537,32557,Muscovite-1M
560,38716,"UM1986-10-CO:ClHMgMnZn (also called Mineral F, Dunn, 1995)"
575,2944,Nybøite
609,27574,Mg-rich Calcite
633,27610,Coiraite
643,8694,Powellite-Scheelite Series
648,2693,Metavanuralite
649,41970,Chromio-pargasite
651,39924,Atacamite Group
708,40460,Irghizite
709,9290,Strontian Piemontite
719,11350,Cesian Analcime
726,50275,Lunar achondrite meteorite
798,39800,Australite
829,39732,Scorodite-Strengite Series
848,29972,Manganbrucite
858,27526,Alpersite
929,9627,Iodian Bromian Chlorargyrite
945,40374,Beryl Group
951,7612,Landscape Agate
953,4429,Zodacite
955,42434,Hughesite
966,42458,Adolfpateraite
969,42462,Unnamed (Sazhinite-related mineral II)
986,42240,Bassoite
1062,32381,Qingheiite-(Fe2+)
1081,52890,Nöggerathite-(Ce)
1088,32424,Lithomarge
1100,3769,Stetefeldtite
1109,40566,Ferroericssonite
1122,29367,Mg-Fe-Mn-Li Ortho-Amphibole Subgroup
1185,1854,Helmutwinklerite
1280,38866,Falcon's Eye
0,2048,Iron Ochre
75,124,Allanite
165,2805,Mukhinite
199,41290,Shulamitite
227,39287,Cuproneyite
272,8671,Hercynite-Spinel Series
274,8674,Chromite-Hercynite Series
281,8689,Cordierite-Sekaninaite Series
449,42376,Umbrianite
505,50222,Breccia
549,41947,Mendozavilite-KCa
550,41949,Obradovicite-NaNa
552,8016,Tsilaisite
820,42408,Witzkeite
843,42463,Falsterite
854,42487,Pyrorthite
858,42493,Pterolite
869,42520,Menzerite-(Y)
902,32340,Blaubleierz
973,42729,Phosphovanadylite-Ca
975,42733,Christofschäferite-(Ce)
1047,43913,Fluorkyuygenite
1049,3954,Thucholite
1098,31641,Polybasite-T2ac
20,2086,Jeffreyite
61,8596,Andalusite-Kanonaite Series
66,26984,Unnamed (Pd-Cu-Sn Alloy)
76,49281,Ironstone
113,195,Ameghinite
142,53494,"(Nb,Fe)-substituted anatase"
259,2505,Macaulayite
280,424,Auriferous Pyrite
474,27455,Hydroxylapatite-M
577,29523,Stibiobismuthinite
588,3080,Parabrandtite
731,42534,Kottenheimite
743,42229,Davidlloydite
789,48451,Rhyolite
790,30020,Alumogel
820,8970,Clinoptilolite-Na-Heulandite-Na Series
908,42522,Zaccagnaite-3R
910,42525,Alcaparrosaite
923,42541,Ratovkite
1001,9902,Chrome-Pyrophyllite
1021,3786,Stilleite
1084,3916,Tertschite
1107,541,Bartelkeite
20,10269,Stylotypite
127,8393,Ammolite
185,49436,Conglomerate
217,42723,Rumseyite
243,2429,Lonchidite
300,42749,Štěpite
366,3178,Petrukite
413,38827,Brumadoite
431,8941,Clausthalite-Galena Series
446,39682,Edwardsite
451,31498,Osakaite
545,35756,Leucophosphite Group
552,42860,Lavinskyite
594,48126,Granitoid
622,50220,Polymictic conglomerate
632,42043,Vladkrivovichevite
698,8388,Ammonite
730,7378,Yixunite
751,7038,Carraraite
761,7427,Cobaltoan Rhodochrosite
793,40256,Uraniferous Zircon
838,42373,Krásnoite
902,48627,Amphibolite
983,42360,Radentheinite
984,9790,Jasper Opal
993,9859,Novaculite
1026,10253,Gelmagnesite
1033,42691,Unnamed (Na-Mg-Mn Oxide)
1038,42698,Takanawaite-(Y)
1041,39885,Chlorapatite-M
1056,42730,Saltonseaite
1059,42737,Tubulite
1066,42750,Babánekite
1067,42756,Lavoisierite
1082,41946,Mendozavilite-NaCu
1116,42837,Kasatkinite
1118,42840,Protochabournéite
1135,42861,Scottyite
